state,city,year,month,day_of_week,time_of_day,severity,vehicles_involved,casualties,fatalities,weather,road_type,road_condition,lighting,speed_limit,driver_age,driver_gender,alcohol_involved,hour,vehicle_type,engine_size,car_age,casualty_severity,casualty_age,state_clean,state_weather,district,total_rainfall,avg_daily_rainfall,max_daily_rainfall,rainy_days_count,rainfall_intensity,drought_risk,flood_risk,normal_rainfall,season,annual_rainfall,monsoon_rainfall,winter_rainfall,summer_rainfall,post_monsoon_rainfall,is_night,is_evening,is_morning,is_afternoon,is_morning_rush,is_evening_rush,is_rush_hour,day_of_week_num,is_weekend,is_weekday,is_friday,is_monday,is_winter,is_summer,is_monsoon,is_post_monsoon,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,state_encoded,city_encoded,weather_encoded,weather_clear,weather_rainy,weather_foggy,weather_stormy,road_type_encoded,road_highway,road_urban,road_rural,road_condition_encoded,lighting_encoded,lighting_daylight,lighting_dark,lighting_twilight,vehicle_type_encoded,driver_gender_encoded,season_encoded,total_rainfall_level,total_rainfall_low,total_rainfall_high,avg_daily_rainfall_level,avg_daily_rainfall_low,avg_daily_rainfall_high,max_daily_rainfall_level,max_daily_rainfall_low,max_daily_rainfall_high,normal_rainfall_level,normal_rainfall_low,normal_rainfall_high,annual_rainfall_level,annual_rainfall_low,annual_rainfall_high,monsoon_rainfall_level,monsoon_rainfall_low,monsoon_rainfall_high,monsoon_dependency,weather_severity_score,multi_vehicle,vehicle_risk_score,high_speed,low_speed,speed_risk_score,young_driver,elderly_driver,inexperienced_driver,alcohol_risk,road_risk_score,visibility_risk,night_rain_risk,rush_fog_risk,speed_rain_risk,young_night_risk,elderly_dark_risk,combined_risk_score,high_risk_state,state_risk_score,major_city,urban_area,severity_level,risk_score,high_risk,severe_accident
Andhra Pradesh,Vijayawada,2022.0,6.0,Tuesday,9:38,Serious,1.0,5.0,3.0,Hazy,National Highway,Wet,Dusk,112.0,20,Male,No,9.0,Unknown,1901.0,10.0,Serious,41.0,ANDHRA PRADESH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,1,0,1,0,1,1.0,0,1,0,0,0,0,0,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,3,26,3,0,0,0,0,0,1,0,0,4,3,0,0,1,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,0,0.6931471805599453,1,0,1.12,1,0,1,0,0.5,0.0,0,0,0,0,0,0.37333333333333335,0,0.5,0,1,1,0.38465735902799725,0,1
Delhi,New Delhi,2021.0,6.0,Sunday,4:51,Minor,3.0,9.0,1.0,Stormy,Urban Road,Dry,Dark,54.0,19,Male,Yes,4.0,Unknown,1901.0,10.0,Serious,41.0,DELHI,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,6.0,1,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,12,16,8,0,0,0,1,3,0,1,0,1,0,0,1,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.3862943611198906,0,0,0.54,1,0,1,1,0.5,0.6,0,0,0,1,0,0.5466666666666667,0,0.9,0,1,0,0.4793147180559945,0,0
Gujarat,Surat,2023.0,6.0,Thursday,4:39,Minor,2.0,1.0,3.0,Clear,State Highway,Dry,Dark,40.0,41,Female,No,4.0,Unknown,1901.0,10.0,Serious,41.0,GUJARAT,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,16,20,0,1,0,0,0,1,1,0,0,1,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.0986122886681098,0,0,0.4,0,0,0,0,0.5,0.6,0,0,0,0,0,0.3333333333333333,0,0.6,0,1,0,0.24993061443340547,0,0
Andhra Pradesh,Tirupati,2020.0,6.0,Saturday,21:46,Fatal,2.0,8.0,4.0,Stormy,Urban Road,Wet,Dawn,40.0,23,Male,No,21.0,Unknown,1901.0,10.0,Serious,41.0,ANDHRA PRADESH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,1,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,3,21,8,0,0,0,1,3,0,1,0,4,1,0,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.0986122886681098,0,0,0.4,1,0,0,0,0.5,0.0,0,0,0,0,0,0.3,0,0.5,0,1,2,0.5949306144334056,0,1
Rajasthan,Udaipur,2021.0,6.0,Monday,0:53,Minor,5.0,5.0,0.0,Rainy,National Highway,Damaged,Dark,65.0,42,Male,No,0.0,Unknown,1901.0,10.0,Serious,41.0,RAJASTHAN,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.0,1.0,46,22,5,0,1,0,0,0,1,0,0,0,0,0,1,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,1,1.791759469228055,0,0,0.65,0,0,0,0,0.9,0.6,1,0,0,0,0,0.5166666666666666,1,0.6,0,1,0,0.40458797346140274,0,0
Assam,Unknown,2023.0,6.0,Tuesday,0:12,Serious,4.0,7.0,0.0,Foggy,Village Road,Under Construction,Daylight,103.0,70,Female,Yes,0.0,Unknown,1901.0,10.0,Serious,41.0,ASSAM,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,5,23,2,0,0,1,0,4,0,0,1,2,2,1,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,1,1.6094379124341003,1,0,1.03,0,1,0,1,0.8,0.4,0,0,0,0,0,0.61,0,0.5,0,0,1,0.605471895621705,1,1
Andhra Pradesh,Tirupati,2020.0,6.0,Friday,13:3,Fatal,2.0,1.0,1.0,Stormy,National Highway,Under Construction,Dark,32.0,70,Male,Yes,13.0,Unknown,1901.0,10.0,Serious,41.0,ANDHRA PRADESH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,4.0,0,1,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,3,21,8,0,0,0,1,0,1,0,0,2,0,0,1,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.0986122886681098,0,0,0.32,0,1,0,1,0.8,0.6,0,0,0,0,1,0.47333333333333333,0,0.5,0,1,2,0.6599306144334056,1,1
Haryana,Unknown,2022.0,6.0,Thursday,14:54,Serious,5.0,8.0,1.0,Clear,Village Road,Damaged,Dark,37.0,25,Male,Yes,14.0,Unknown,1901.0,10.0,Serious,41.0,HARYANA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,3.0,0,1,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,19,23,0,1,0,0,0,4,0,0,1,0,0,0,1,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.791759469228055,0,0,0.37,1,0,0,1,0.9,0.6,0,0,0,0,0,0.3233333333333333,0,0.5,0,0,1,0.49958797346140277,0,1
Goa,Unknown,2021.0,6.0,Monday,8:27,Fatal,4.0,7.0,4.0,Foggy,Village Road,Dry,Dark,114.0,50,Female,Yes,8.0,Unknown,1901.0,10.0,Serious,41.0,GOA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,1,0,1,0,1,0.0,0,1,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.0,1.0,15,23,2,0,0,1,0,4,0,0,1,1,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,1,1.6094379124341003,1,0,1.14,0,0,0,1,0.5,1.0,0,1,0,0,0,0.8466666666666667,0,0.5,0,0,2,0.680471895621705,1,1
Arunachal Pradesh,Unknown,2018.0,6.0,Saturday,3:45,Serious,5.0,3.0,3.0,Clear,National Highway,Damaged,Dusk,72.0,37,Male,Yes,3.0,Unknown,1901.0,10.0,Serious,41.0,ARUNACHAL PRADESH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,4,23,0,1,0,0,0,0,1,0,0,0,3,0,0,1,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.791759469228055,0,0,0.72,0,0,0,1,0.9,0.0,0,0,0,0,0,0.24,0,0.5,0,0,1,0.5495879734614028,0,1
Nagaland,Unknown,2020.0,6.0,Sunday,14:58,Minor,5.0,8.0,5.0,Stormy,National Highway,Dry,Dark,80.0,19,Male,Yes,14.0,Unknown,1901.0,10.0,Serious,41.0,NAGALAND,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,6.0,1,0,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,39,23,8,0,0,0,1,0,1,0,0,1,0,0,1,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.791759469228055,1,0,0.8,1,0,1,1,0.5,0.6,0,0,0,0,0,0.6333333333333333,0,0.5,0,0,0,0.3895879734614028,0,0
West Bengal,Kolkata,2023.0,6.0,Tuesday,13:36,Minor,5.0,0.0,4.0,Hazy,Urban Road,Damaged,Dark,61.0,53,Female,No,13.0,Unknown,1901.0,10.0,Serious,41.0,WEST BENGAL,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,1.0,0,1,0,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,59,9,3,0,0,0,0,3,0,1,0,0,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.791759469228055,0,0,0.61,0,0,0,0,0.9,0.6,0,0,0,0,0,0.4033333333333333,0,0.6,1,1,0,0.2545879734614027,0,0
Odisha,Unknown,2019.0,6.0,Thursday,15:5,Serious,1.0,6.0,0.0,Hazy,State Highway,Dry,Dawn,90.0,69,Female,No,15.0,Unknown,1901.0,10.0,Serious,41.0,ODISHA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,3.0,0,1,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,41,23,3,0,0,0,0,1,1,0,0,1,1,0,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,0,0.6931471805599453,1,0,0.9,0,1,0,0,0.5,0.0,0,0,0,0,0,0.3,0,0.5,0,0,1,0.28465735902799727,0,1
West Bengal,Siliguri,2023.0,6.0,Saturday,0:13,Fatal,1.0,7.0,4.0,Hazy,State Highway,Dry,Daylight,71.0,31,Male,Yes,0.0,Unknown,1901.0,10.0,Serious,41.0,WEST BENGAL,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,59,19,3,0,0,0,0,1,1,0,0,1,2,1,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,0,0.6931471805599453,0,0,0.71,0,0,0,1,0.5,0.0,0,0,0,0,0,0.23666666666666666,0,0.6,0,1,2,0.5896573590279973,0,1
Jammu and Kashmir,Unknown,2023.0,6.0,Sunday,14:59,Fatal,2.0,9.0,4.0,Stormy,National Highway,Under Construction,Dark,88.0,59,Female,No,14.0,Unknown,1901.0,10.0,Serious,41.0,JAMMU AND KASHMIR,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,6.0,1,0,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,22,23,8,0,0,0,1,0,1,0,0,2,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.0986122886681098,1,0,0.88,0,0,0,0,0.8,0.6,0,0,0,0,0,0.66,0,0.5,0,0,2,0.5999306144334056,0,1
Chhattisgarh,Unknown,2018.0,6.0,Sunday,6:33,Fatal,1.0,0.0,2.0,Foggy,State Highway,Dry,Dusk,68.0,32,Male,Yes,6.0,Unknown,1901.0,10.0,Serious,41.0,CHHATTISGARH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,1,0,0,0,0,6.0,1,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,10,23,2,0,0,1,0,1,1,0,0,1,3,0,0,1,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,0,0.6931471805599453,0,0,0.68,0,0,0,1,0.5,0.4,0,0,0,0,0,0.49333333333333335,0,0.5,0,0,2,0.5746573590279973,0,1
Punjab,Unknown,2018.0,6.0,Saturday,7:0,Minor,1.0,2.0,4.0,Hazy,Village Road,Damaged,Dawn,42.0,57,Female,No,7.0,Unknown,1901.0,10.0,Serious,41.0,PUNJAB,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,1,0,1,0,1,5.0,1,0,0,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,44,23,3,0,0,0,0,4,0,0,1,0,1,0,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,0,0.6931471805599453,0,0,0.42,0,0,0,0,0.9,0.0,0,0,0,0,0,0.13999999999999999,0,0.5,0,0,0,0.2546573590279973,0,0
Manipur,Unknown,2019.0,6.0,Thursday,2:4,Minor,2.0,4.0,5.0,Clear,Urban Road,Under Construction,Daylight,58.0,18,Female,No,2.0,Unknown,1901.0,10.0,Serious,41.0,MANIPUR,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,35,23,0,1,0,0,0,3,0,1,0,2,2,1,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.0986122886681098,0,0,0.58,1,0,1,0,0.8,0.0,0,0,0,1,0,0.19333333333333333,0,0.5,0,0,0,0.32993061443340554,0,0
West Bengal,Durgapur,2018.0,6.0,Thursday,18:31,Serious,5.0,3.0,5.0,Foggy,State Highway,Under Construction,Daylight,100.0,18,Male,No,18.0,Unknown,1901.0,10.0,Serious,41.0,WEST BENGAL,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,1,0,0,0,1,1,3.0,0,1,0,0,0,0,0,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,59,4,2,0,0,1,0,1,1,0,0,2,2,1,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,1,1.791759469228055,1,0,1.0,1,0,1,0,0.8,0.4,0,1,0,0,0,0.6,0,0.6,0,1,1,0.5695879734614029,0,1
Manipur,Unknown,2019.0,6.0,Wednesday,13:17,Serious,4.0,3.0,3.0,Rainy,Urban Road,Under Construction,Daylight,111.0,31,Female,No,13.0,Unknown,1901.0,10.0,Serious,41.0,MANIPUR,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,35,23,5,0,1,0,0,3,0,1,0,2,2,1,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,1,1.6094379124341003,1,0,1.11,0,0,0,0,0.8,0.0,0,0,1,0,0,0.47000000000000003,0,0.5,0,0,1,0.435471895621705,0,1
Himachal Pradesh,Unknown,2023.0,6.0,Sunday,15:2,Fatal,1.0,2.0,4.0,Foggy,State Highway,Wet,Dusk,89.0,58,Male,No,15.0,Unknown,1901.0,10.0,Serious,41.0,HIMACHAL PRADESH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,6.0,1,0,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,20,23,2,0,0,1,0,1,1,0,0,4,3,0,0,1,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,0,0.6931471805599453,1,0,0.89,0,0,0,0,0.5,0.4,0,0,0,0,0,0.5633333333333334,0,0.5,0,0,2,0.5146573590279973,0,1
Delhi,Dwarka,2022.0,6.0,Sunday,17:14,Minor,4.0,8.0,2.0,Foggy,National Highway,Dry,Daylight,61.0,35,Male,No,17.0,Unknown,1901.0,10.0,Serious,41.0,DELHI,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,1,1,6.0,1,0,0,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,12,5,2,0,0,1,0,0,1,0,0,1,2,1,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,1,1.6094379124341003,0,0,0.61,0,0,0,0,0.5,0.4,0,1,0,0,0,0.47000000000000003,0,0.9,0,1,0,0.34047189562170505,0,0
Nagaland,Unknown,2019.0,6.0,Thursday,9:24,Minor,2.0,8.0,5.0,Stormy,State Highway,Wet,Dark,90.0,49,Female,No,9.0,Unknown,1901.0,10.0,Serious,41.0,NAGALAND,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,1,0,1,0,1,3.0,0,1,0,0,0,0,0,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,39,23,8,0,0,0,1,1,1,0,0,4,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.0986122886681098,1,0,0.9,0,0,0,0,0.5,0.6,0,0,0,0,0,0.6666666666666666,0,0.5,0,0,0,0.31493061443340553,0,0
Punjab,Unknown,2019.0,6.0,Thursday,0:49,Minor,3.0,8.0,0.0,Hazy,National Highway,Wet,Daylight,99.0,29,Male,Yes,0.0,Unknown,1901.0,10.0,Serious,41.0,PUNJAB,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,44,23,3,0,0,0,0,0,1,0,0,4,2,1,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.3862943611198906,1,0,0.99,0,0,0,1,0.5,0.0,0,0,0,0,0,0.33,0,0.5,0,0,0,0.31931471805599454,0,0
Himachal Pradesh,Unknown,2020.0,6.0,Tuesday,17:24,Serious,4.0,5.0,4.0,Hazy,Urban Road,Dry,Dark,111.0,37,Female,Yes,17.0,Unknown,1901.0,10.0,Serious,41.0,HIMACHAL PRADESH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,1,1,1.0,0,1,0,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,20,23,3,0,0,0,0,3,0,1,0,1,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.6094379124341003,1,0,1.11,0,0,0,1,0.5,0.6,0,0,0,0,0,0.57,0,0.5,0,0,1,0.45047189562170503,0,1
Haryana,Unknown,2023.0,6.0,Friday,0:26,Minor,1.0,3.0,1.0,Stormy,State Highway,Under Construction,Dusk,98.0,56,Female,Yes,0.0,Unknown,1901.0,10.0,Serious,41.0,HARYANA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,4.0,0,1,1,0,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,19,23,8,0,0,0,1,1,1,0,0,2,3,0,0,1,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,0,0.6931471805599453,1,0,0.98,0,0,0,1,0.8,0.0,0,0,0,0,0,0.49333333333333335,0,0.5,0,0,0,0.4296573590279973,0,0
Sikkim,Unknown,2023.0,6.0,Friday,12:30,Minor,2.0,4.0,0.0,Rainy,National Highway,Dry,Dark,37.0,67,Male,No,12.0,Unknown,1901.0,10.0,Serious,41.0,SIKKIM,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,4.0,0,1,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,48,23,5,0,1,0,0,0,1,0,0,1,0,0,1,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,1,1.0986122886681098,0,0,0.37,0,1,0,0,0.5,0.6,0,0,0,0,1,0.42333333333333334,0,0.5,0,0,0,0.2149306144334055,0,0
Mizoram,Unknown,2021.0,6.0,Wednesday,15:27,Fatal,1.0,10.0,5.0,Hazy,State Highway,Dry,Dark,67.0,45,Male,Yes,15.0,Unknown,1901.0,10.0,Serious,41.0,MIZORAM,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,37,23,3,0,0,0,0,1,1,0,0,1,0,0,1,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,0,0.6931471805599453,0,0,0.67,0,0,0,1,0.5,0.6,0,0,0,0,0,0.42333333333333334,0,0.5,0,0,2,0.4946573590279973,0,1
Sikkim,Unknown,2021.0,6.0,Saturday,10:12,Serious,5.0,3.0,1.0,Foggy,Urban Road,Dry,Dark,78.0,56,Male,No,10.0,Unknown,1901.0,10.0,Serious,41.0,SIKKIM,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,5.0,1,0,0,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,48,23,2,0,0,1,0,3,0,1,0,1,0,0,1,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,1,1.791759469228055,0,0,0.78,0,0,0,0,0.5,1.0,0,0,0,0,0,0.7266666666666667,0,0.5,0,0,1,0.41958797346140275,0,1
Sikkim,Unknown,2020.0,6.0,Friday,8:34,Serious,4.0,8.0,4.0,Rainy,National Highway,Wet,Dark,73.0,70,Male,No,8.0,Unknown,1901.0,10.0,Serious,41.0,SIKKIM,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,1,0,1,0,1,4.0,0,1,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,48,23,5,0,1,0,0,0,1,0,0,4,0,0,1,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,1,1.6094379124341003,0,0,0.73,0,1,0,0,0.5,0.6,0,0,0,0,1,0.5433333333333333,0,0.5,0,0,1,0.4504718956217051,0,1
Telangana,Unknown,2020.0,6.0,Wednesday,8:29,Fatal,3.0,6.0,1.0,Clear,State Highway,Under Construction,Dusk,41.0,24,Female,No,8.0,Unknown,1901.0,10.0,Serious,41.0,TELANGANA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,1,0,1,0,1,2.0,0,1,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,52,23,0,1,0,0,0,1,1,0,0,2,3,0,0,1,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.3862943611198906,0,0,0.41,1,0,0,0,0.8,0.0,0,0,0,0,0,0.13666666666666666,0,0.5,0,0,2,0.6143147180559946,1,1
Meghalaya,Unknown,2019.0,6.0,Tuesday,17:2,Fatal,5.0,0.0,1.0,Foggy,Village Road,Dry,Daylight,100.0,52,Male,No,17.0,Unknown,1901.0,10.0,Serious,41.0,MEGHALAYA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,1,1,1.0,0,1,0,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,36,23,2,0,0,1,0,4,0,0,1,1,2,1,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,1,1.791759469228055,1,0,1.0,0,0,0,0,0.5,0.4,0,1,0,0,0,0.6,0,0.5,0,0,2,0.6295879734614028,1,1
